counterpress,duration,id,index,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp,type,under_pressure,pass_goal_assist,pass_straight,pass_no_touch,pass_miscommunication,formation,position_id,position_name,jersey_number
,0.580785,826cd656-2445-481d-ada9-db8499b304ae,404,"[115.6, 57.4]",3754131,10,,,,-1.8588518,93a84ac7-533a-4cb9-9b81-db12c32feb73,Right Foot,True,True,,"[110.8, 41.2]",Low Pass,,16.896152,,,Callum Wilson,3616.0,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,28,AFC Bournemouth,28,['5ef8a0c8-908d-4789-885e-10fe932b3201'],34,AFC Bournemouth,28,00:10:34.048,Pass,,True,,,,,,,
,1.572141,379f9829-23a4-4ac5-a551-66c4ac96e871,2316,"[87.3, 50.6]",3754131,65,,,,-1.0164888,f931e8b3-efe9-4996-88df-bdddcf4e8187,Left Foot,,,,"[100.3, 29.6]",Ground Pass,,24.698177,,,Marc Pugh,3646.0,,,,,,2,Regular Play,Max-Alain Gradel,4416.0,Left Center Forward,143,AFC Bournemouth,28,"['757ccd91-1267-4cad-b141-c5d272667be3', 'e1be6848-f36c-4563-a76b-c83f7508cbaa']",8,AFC Bournemouth,28,00:20:08.827,Pass,True,True,,,,,,,
,1.676611,bf6b9e21-4be1-4ad0-8507-00011fe8f5cd,2737,"[85.5, 0.1]",3754131,81,,,,0.84690404,5748b221-a375-4c1b-be17-8e3766529eaf,,,,,"[101.5, 18.2]",High Pass,,24.158022,,,Modibo Maïga,42702.0,,,,,Throw-in,2,From Throw In,Aaron Cresswell,3062.0,Left Back,168,West Ham United,40,['6380959e-6765-4976-94e5-fd76f5de84f3'],32,West Ham United,40,00:36:32.352,Pass,,True,,,,,,,
,1.215588,faa4dff4-8e75-4613-96dc-616507cce1ef,2946,"[104.1, 35.6]",3754300,75,,,,2.9441972,c0895fb7-a9c2-4414-aff5-4dfaf460153b,Right Foot,,,,"[93.1, 37.8]",Ground Pass,,11.217843,,,Ross Barkley,4275.0,,,,,,2,Regular Play,Arouna Koné,26696.0,Left Wing,159,Everton,29,['acfa0e1d-9e6e-49a6-9297-d7f8a4f80e64'],11,Everton,29,00:30:11.487,Pass,,True,,,,,,,
,2.157415,c6446f50-fd83-4588-aa82-bb393700083e,3188,"[72.8, 52.2]",3754300,82,,,,-0.7935281,35df2511-ea2d-4b82-8e61-d24b3875948d,Other,,,,"[78.9, 46.0]",Low Pass,,8.6977005,,,Odion Jude Ighalo,5458.0,,,,,,2,From Counter,Troy Deeney,3454.0,Center Forward,177,Watford,23,"['72d71c49-a83a-469a-8773-d83b1c29becd', 'b821fe06-575e-4943-8a4e-94de98848043']",33,Watford,23,00:37:33.250,Pass,True,True,,,,,,,
,1.752439,c2f3c424-2463-4709-99fd-00d2b170a2ec,3259,"[100.3, 46.3]",3754300,85,,,,0.47689188,82fe9ade-b22c-43e3-b6f0-40dda00807db,Right Foot,,,,"[112.3, 52.5]",Ground Pass,,13.507035,,,Arouna Koné,26696.0,,,,,Recovery,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,181,Everton,29,"['135bbc4e-6f9c-49f6-a36f-b31d33429be9', '233ca33b-1763-4c5f-a2d6-0eb9a85ffd89']",39,Everton,29,00:40:39.348,Pass,True,True,,,,,,,
,1.240695,63ce5da6-ed61-4098-b049-7af08230d3a5,673,"[105.6, 20.6]",3754312,15,,,,1.5055046,cb989dd4-e339-461b-a7f6-c0441f8e6a30,Left Foot,,,,"[107.3, 46.6]",High Pass,,26.055517,,,Olivier Giroud,3604.0,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,33,Arsenal,1,['3752022e-7b43-42e1-b8c1-dbb25233a82b'],7,Arsenal,1,00:15:07.601,Pass,,True,,,,,,,
,1.241135,e4d3f47a-0baf-4aaa-91bb-f12290fd4150,1207,"[101.4, 47.1]",3754312,27,,,,2.115348,55c03999-1c6c-450e-bdf1-7b34005d0be2,Right Foot,,,,"[97.1, 54.2]",Ground Pass,,8.300602,,,Joel Ward,3443.0,,,,,,1,From Goal Kick,James McArthur,3464.0,Left Center Midfield,56,Crystal Palace,31,['e2f171ee-fc81-448b-92af-55a91549a3c8'],1,Crystal Palace,31,00:27:01.598,Pass,,True,,,,,,,
,1.403982,34e57468-9e62-4f80-a792-78122e21bccf,1369,"[116.4, 57.2]",3754138,37,,,,-1.5746722,b366976a-99a1-4fad-a59e-6d94eef40baf,Right Foot,True,,,"[116.3, 31.4]",High Pass,,25.800194,,,Wilfried Zaha,3507.0,,,,,,1,From Throw In,Jason Puncheon,19688.0,Left Midfield,69,Crystal Palace,31,['41fdf50a-fe2a-496d-a709-f6b0bd9353ba'],56,Crystal Palace,31,00:37:56.633,Pass,,True,,,,,,,
,1.222365,d58b5f18-8557-422f-a8cc-6816046d22bd,1853,"[108.2, 50.6]",3754138,48,,,,-1.0805206,b2618673-db39-4cb4-8b77-8f0c7416eb44,Head,,,,"[116.9, 34.3]",Low Pass,,18.47647,,,Damien Delaney,3693.0,,,,,,2,From Corner,Pape N''Diaye Souaré,4884.0,Left Back,91,Crystal Palace,31,['19022762-ceca-4d22-a6e7-7819c6cdedc1'],56,Crystal Palace,31,00:03:56.676,Pass,,True,,,,,,,
,0.6701,7ebc0991-51d9-4c1c-b1d2-0d3141e174e2,2354,"[84.7, 54.8]",3754138,68,,,,-1.7234457,04804514-faa4-4719-b6dc-a32d637fb104,Left Foot,,,,"[82.5, 40.5]",Ground Pass,,14.468241,,,Nathan Redmond,3286.0,,,,,,2,Regular Play,Bradley Johnson,4804.0,Left Midfield,125,Norwich City,56,['fe855031-10ee-462b-a06a-c3b158b88a76'],6,Norwich City,56,00:23:06.308,Pass,,True,,,,,,,
,1.324363,d13cd455-a389-48ad-b063-a60ee1a819fc,3039,"[96.4, 51.7]",3754138,93,,,,-0.40173224,fcaec8c0-0075-4b10-adcf-743ece6947e9,Left Foot,,,,"[111.7, 45.2]",Ground Pass,,16.623478,,,Yohan Cabaye,3277.0,,,Through Ball,True,,2,From Throw In,James McArthur,3464.0,Left Center Midfield,169,Crystal Palace,31,['3b152c01-b12f-4bf7-be42-3a3a8dff389f'],35,Crystal Palace,31,00:48:35.890,Pass,,True,,,,,,,
,1.063377,80c02e1e-e20a-4462-8cb6-126e6d62cb76,1227,"[111.8, 27.8]",3754203,37,,,,2.0860412,daf11187-707f-4991-b500-4bf2eb0c4623,Left Foot,,,,"[107.1, 36.1]",Ground Pass,,9.538343,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,68,Leicester City,22,"['1a43a9e8-ec7a-4b49-b5c7-81a3494ac311', 'fa6da1da-f3be-40f0-b353-b66780d0ad61']",20,Leicester City,22,00:37:20.493,Pass,True,True,,,,,,,
,1.044885,678a9577-ff06-448b-8879-3dfb63070b43,1872,"[108.2, 27.6]",3754203,54,,,,2.1033003,774805ff-3cf4-442e-b40c-0b5f09d04549,Right Foot,,,,"[104.9, 33.2]",Ground Pass,,6.5,,,Dimitri Payet,3491.0,,,,,Recovery,2,From Free Kick,Cheikhou Kouyaté,3684.0,Left Center Midfield,107,West Ham United,40,['fdc608e2-5e6d-4282-a6b3-bce31cb56490'],30,West Ham United,40,00:09:30.233,Pass,,True,,,,,,,
,2.029525,8cc5474f-e21d-4fa8-b68c-bfc50b819763,2338,"[120.0, 0.1]",3754190,70,,,,1.8419745,92976b54-467f-46c5-a1fe-a0eeee990d39,Left Foot,,,,"[107.6, 44.7]",High Pass,,46.291683,,True,Scott Dann,3407.0,,True,Outswinging,,Corner,2,From Corner,Jason Puncheon,19688.0,Center Attacking Midfield,158,Crystal Palace,31,['63dc0328-19d4-4212-8921-085998436478'],32,Crystal Palace,31,00:25:32.794,Pass,,True,,,,,,,
,0.358926,f71221a8-3baf-4dc3-affa-fcd3dfb175c9,1260,"[98.1, 50.8]",3754066,30,,,,-1.3521274,4f9546ad-2da9-4767-bedf-27ce9767aee3,Right Foot,,,,"[99.5, 44.5]",Low Pass,,6.453681,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,55,Manchester City,36,['48b1efb9-a512-4919-b240-5e770c04a391'],58,Manchester City,36,00:30:58.422,Pass,,True,,,,,,,
,1.335413,6bfbfdd8-c0d0-4312-88ea-dd593ea2b3e0,3039,"[120.0, 0.1]",3754066,77,,,,1.7933068,61c5aa65-5d1b-48c1-9cc6-e342ed42020c,Left Foot,,,,"[111.9, 35.9]",High Pass,,36.704903,,True,Vincent Kompany,3101.0,,,Outswinging,,Corner,2,From Corner,David Josué Jiménez Silva,3064.0,Right Wing,136,Manchester City,36,['c961aa3b-7dd4-40f3-a7f4-032c20537bca'],27,Manchester City,36,00:32:27.603,Pass,,True,,,,,,,
,1.155707,924ff777-fb45-49ed-8bff-e77f76a71b4a,841,"[110.4, 60.3]",3754034,21,,,,-1.4966965,c7382287-92df-4472-bb8b-58f5e8307664,Right Foot,True,,,"[112.1, 37.4]",High Pass,,22.963015,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Counter,Arouna Koné,26696.0,Right Wing,53,Everton,29,['f2483f48-5545-4787-9950-b0561a4b7a52'],8,Everton,29,00:21:08.520,Pass,,True,,,,,,,
,1.110307,d2cb3332-bbcd-4742-95c9-58c80391e04c,1568,"[89.1, 31.4]",3754034,44,,,,0.6449674,24763f2e-e97f-4152-972e-22aa3c81d70c,Right Foot,,,,"[100.0, 39.6]",Ground Pass,,13.640015,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,95,Everton,29,['9760e524-aea0-4449-a217-be935bbd894d'],1,Everton,29,00:44:01.637,Pass,,True,,,,,,,
,1.228176,254c8e18-3fc2-4f5d-adb1-b3f34e929a66,2904,"[105.6, 51.3]",3754034,83,,,,-1.5004281,9ffdddcf-d760-4e1a-905d-3e0781c62335,Left Foot,,,,"[107.2, 28.6]",Ground Pass,,22.756317,,,Ross Barkley,4275.0,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,170,Everton,29,['2278316f-9002-4957-9331-4da83a7a2e4d'],8,Everton,29,00:38:08.959,Pass,,True,,,,,,,
,0.982771,d1139c35-3d94-48e8-98db-c59ec6d13c47,3129,"[73.7, 5.8]",3753985,85,,,,0.9462988,3309e85b-f74f-41ab-9742-9916331d1fe2,Right Foot,,,,"[81.7, 16.9]",Ground Pass,,13.68247,,,Philippe Coutinho Correia,3501.0,,,,,,2,From Free Kick,Joe Gomez,3495.0,Left Back,159,Liverpool,24,['b211ecd8-eeb8-4f6c-bcd5-9b202992c3f4'],13,Liverpool,24,00:40:13.889,Pass,,True,,,,,,,
,1.750294,cc4ab693-4edc-4bbb-964b-f4facf1db6df,2892,"[103.9, 22.4]",3753987,80,,,,1.0247668,13e73a9b-79ba-4df4-9ee0-f593b9bd5cad,Right Foot,,,,"[116.6, 43.3]",High Pass,,24.456083,,,Bamidele Alli,3094.0,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing,150,Tottenham Hotspur,38,['11386005-92f7-41b6-a86e-0765f247a207'],5,Tottenham Hotspur,38,00:35:05.667,Pass,,True,,,,,,,
,1.708974,6f77e660-0599-470a-8be4-061dd1cc24f0,2906,"[84.5, 70.5]",3753987,81,,,True,0.12591262,de3ad16c-26d6-4310-a66d-4a41b83d4223,,,,,"[100.3, 72.5]",Low Pass,,15.926079,,,Riyad Mahrez,3814.0,,,,,,2,From Kick Off,Jamie Vardy,10960.0,Left Center Forward,151,Leicester City,22,"['2fe7d164-3a5e-4fb8-80af-d5d0a965e211', '68d3b475-b910-46ac-a89c-b3d59bc3b975']",31,Leicester City,22,00:36:31.878,Pass,True,True,,,,,,,
,1.727332,529c168b-9804-4c47-9b7f-a94737e0429e,1755,"[86.1, 60.9]",3754180,47,,,,-0.34632516,c1570bec-bf01-4d3b-8415-9b1c2162fa8b,Right Foot,,,,"[109.1, 52.6]",Ground Pass,,24.45179,,,Bafétimbi Gomis,20521.0,,,,,,1,Regular Play,Kyle Naughton,3340.0,Right Back,97,Swansea City,26,"['9e16d018-0d40-44b3-bebb-fa812ee482ef', 'e439567f-3f34-493b-9aee-afba2e6eda65', 'e561bfa6-1278-4917-aec9-2161bdbacfcd']",6,Swansea City,26,00:47:06.333,Pass,True,True,,,,,,,
,0.670607,d0865e03-e7e1-4093-b6ee-71fd2cb82c9a,2477,"[90.7, 52.7]",3754180,61,,,,-0.8874811,24ba74c5-0e0f-47a3-bf1f-5d4d8ad2a2da,Right Foot,,,,"[99.9, 41.4]",Ground Pass,,14.5715475,,,Jermain Defoe,3337.0,,,,,,2,Regular Play,Jeremain Lens,16457.0,Right Midfield,135,Sunderland,41,['31d3e15d-d04b-4348-b24c-44bfd930f178'],36,Sunderland,41,00:16:36.247,Pass,,True,,,,,,,
,0.809847,051c1f9a-7d27-4353-9cb6-4ded053500bb,792,"[89.2, 51.3]",3754059,19,,,,0.51789296,e1e6d412-0503-4465-92df-5cd83e6eb95d,Right Foot,,,,"[97.8, 56.2]",Ground Pass,,9.89798,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Eden Hazard,3621.0,Right Wing,34,Chelsea,33,"['1de2ddb2-7f1c-4004-a9a5-98b65f2844ed', 'c999d1b4-4966-40db-99d8-e403ede649c3', 'ee2a3e13-6392-42f9-b5da-5677dc592241']",29,Chelsea,33,00:19:29.518,Pass,True,True,,,,,,,
,1.735639,f4317f73-e893-4110-8f77-bbb94bb7808f,1303,"[116.8, 48.2]",3754059,34,,,,-2.2913504,e4814e1d-9e16-4306-ade5-3ec8283590c2,Right Foot,,,,"[106.0, 35.9]",Low Pass,,16.368567,,,James Morrison,3490.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,66,West Bromwich Albion,27,['7f902336-6a9e-4082-9ec2-e18db5e223e9'],51,West Bromwich Albion,27,00:34:51.075,Pass,,True,,,,,,,
,1.032945,24d651e4-6e7b-4693-9894-5a36d3662b2f,2031,"[105.4, 10.4]",3754059,58,,,,1.4500477,57c957cf-a4c6-4b74-a902-916a5019b6b5,Right Foot,True,,,"[108.3, 34.3]",High Pass,,24.075298,,,James Morrison,3490.0,,,,,,2,From Free Kick,Callum McManaman,9551.0,Right Midfield,107,West Bromwich Albion,27,['bd2bb2ee-842d-4958-bada-87fb0e91a032'],33,West Bromwich Albion,27,00:13:33.199,Pass,,True,,,,,,,
,1.609145,8daf7ee6-4d7a-457d-a795-b97902860785,664,"[62.8, 17.5]",3754064,16,,,,-1.0277313,86b81d3e-903f-4609-a4c3-953d0906357a,Right Foot,,,,"[69.5, 6.4]",Ground Pass,,12.965339,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Midfield,36,Liverpool,24,"['473097c2-7c69-42b2-902a-835d8c4a5ac9', '4a31e2b1-c3cd-4b16-9fc1-b435db84e619']",35,Liverpool,24,00:16:35.848,Pass,True,True,,,,,,,
,1.259437,38532138-0313-4441-9488-82c455f77b3d,865,"[100.2, 40.3]",3754064,20,,,,0.9947216,e041ea6b-f1cd-4d35-8779-7e87ea37e6bc,Right Foot,,,,"[107.8, 52.0]",Ground Pass,,13.951702,,,Daniel Andre Sturridge,3529.0,,,,,,1,From Counter,Divock Okoth Origi,4747.0,Left Center Forward,41,Liverpool,24,['e4d6437f-04fb-4005-a6dc-ef461228f497'],58,Liverpool,24,00:20:58.812,Pass,,True,,,,,,,
,1.075361,d1f8cfaf-f7f7-4f05-b2ff-5e569d584e8f,2686,"[85.8, 10.9]",3754064,63,,,,0.88019514,c122f2e3-a463-4a99-8536-6b3eb547b088,Right Foot,,,,"[99.6, 27.6]",Ground Pass,,21.664026,,,Sadio Mané,3629.0,,,,,,2,From Counter,Graziano Pellè,11062.0,Center Forward,134,Southampton,25,['613c3812-0544-4774-ba43-59e75480ed90'],36,Southampton,25,00:18:36.493,Pass,,True,,,,,,,
,0.864059,5f052b84-a8c3-41e2-843f-837be15a8400,3498,"[92.8, 32.7]",3754064,82,,,,1.5707964,ab46fa42-61d1-4f08-8170-cc5e58e13057,Right Foot,,,,"[92.8, 41.3]",Low Pass,,8.6,,,Graziano Pellè,11062.0,,,,,,2,Regular Play,Shane Long,3842.0,Left Wing,183,Southampton,25,['87fb4128-4557-4e2e-a789-19a2b646d501'],56,Southampton,25,00:37:56.542,Pass,,True,,,,,,,
,1.228643,b3b7ecea-05b8-4b35-84b1-ebfe1675ab00,3594,"[80.6, 23.9]",3754064,85,,,,0.19297081,009f9959-4b5c-4f6d-a73f-792014749389,Right Foot,,,,"[98.0, 27.3]",Ground Pass,,17.729073,,,Sadio Mané,3629.0,,,Through Ball,True,Recovery,2,From Counter,Graziano Pellè,11062.0,Center Forward,187,Southampton,25,"['20509e87-e95e-4ca6-8640-357fdf693c78', '83e91023-5b8e-4889-b5d0-c3307fdb2c24']",19,Southampton,25,00:40:19.674,Pass,True,True,,,,,,,
,2.14527,5a127cc9-6740-4c2e-9134-70eec47ca828,2793,"[120.0, 0.1]",3754065,82,,,,1.7450122,f94b43d7-bc8c-4aa2-9cc7-802b4534ab5d,Left Foot,,,,"[111.2, 50.1]",High Pass,,50.768494,,True,Robert Huth,40123.0,,True,Outswinging,,Corner,2,From Corner,Christian Fuchs,3812.0,Left Back,186,Leicester City,22,['29a585b4-f853-4092-931b-6861db013059'],40,Leicester City,22,00:37:40.876,Pass,,True,,,,,,,
,2.156274,31c0480f-354c-4963-95f8-cd199601d695,1264,"[120.0, 80.0]",3754173,26,,,,-1.7990919,fd86c9d7-a79c-4e6c-82ce-11d8dd454092,Right Foot,,,,"[109.8, 36.1]",High Pass,,45.06939,,True,Gabriel Armando de Abreu,6746.0,,True,Outswinging,,Corner,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,48,Arsenal,1,['b5246912-2304-4681-9901-ec0f77d3d8d4'],45,Arsenal,1,00:26:45.691,Pass,,True,,,,,,,
,0.871743,f122a71c-c022-4749-a468-7a3cb969ecdf,2834,"[101.7, 42.7]",3754173,62,,,,0.6913369,2b36f3a9-39b0-4483-9501-00566d154096,Left Foot,,,,"[110.4, 49.9]",Low Pass,,11.292918,,,Mesut Özil,3496.0,,,Through Ball,True,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,117,Arsenal,1,['74800968-ba0b-4533-9dee-c7d95356e226'],2,Arsenal,1,00:17:02.565,Pass,,True,,,,,,,
,2.67827,f2a085bc-550b-4270-b67f-c73ed0f32e6a,2452,"[78.5, 48.0]",3753973,60,,,,-0.5639807,00aa6fd6-9d25-4a89-a982-5eba7fa161fb,Right Foot,,,,"[106.8, 30.1]",Ground Pass,,33.485817,,,Andy Carroll,4271.0,,,Through Ball,True,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,132,West Ham United,40,['0a3d5f88-cb4a-449c-935c-8d48934ee32a'],48,West Ham United,40,00:15:48.110,Pass,,True,,,,,,,
,1.232886,4bf5fcec-7131-491b-a1ed-5332c9d6d0bd,534,"[91.9, 77.6]",3753975,12,,,,-1.1034857,ab5ed8de-905b-4b83-a590-b9ef4118b2cb,Right Foot,True,,,"[108.4, 44.9]",Low Pass,,36.62704,,,Benik Afobe,3278.0,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,29,AFC Bournemouth,28,['b5d1029b-0f2f-4e68-85e4-63e2b58fc6b7'],19,AFC Bournemouth,28,00:12:19.478,Pass,,True,,,,,,,
,1.263532,a59ecdb3-d98b-4469-a1d5-79a44466e0ad,1890,"[90.1, 46.0]",3753975,45,,,,-0.9232738,4cfb4c2d-297b-4f54-9495-f0f1719ba829,Left Foot,,,,"[108.1, 22.2]",Ground Pass,,29.84024,,,Patrick van Aanholt,3321.0,,,,,,1,From Throw In,Fabio Borini,7171.0,Left Wing,101,Sunderland,41,"['580bb9dc-67f5-4f3c-b7dc-b269358626d8', '581251cb-d7bf-4441-ba9e-a440286f86af']",39,Sunderland,41,00:45:39.064,Pass,True,True,,,,,,,
,1.255231,a8b48686-6b9a-49c1-9bb9-f0a4e350e6fd,731,"[92.4, 23.4]",3753976,14,,,,0.52807444,357acc56-1a95-4df1-922d-ac050dbf658c,Right Foot,,,,"[112.8, 35.3]",High Pass,,23.617155,,,Joel Nathaniel Campbell Samuels,5581.0,,,Through Ball,True,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,31,Arsenal,1,['dff3e996-6cbe-417e-b0d0-92cab79232b5'],12,Arsenal,1,00:14:12.328,Pass,,True,,,,,,,
,1.256297,a4eb338c-0646-4975-b47a-126b38606fda,1534,"[73.1, 50.0]",3753976,31,,,,-0.4636476,a11300bb-5989-4a51-b7e4-b89ff33510dc,Right Foot,,,,"[93.9, 39.6]",Ground Pass,,23.255108,,,Wayne Routledge,3449.0,,,Through Ball,True,,1,From Counter,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,64,Swansea City,26,"['57ec757a-1658-4691-8457-9d7cb00a7555', 'b1809a11-8edd-43ca-bad2-eaac9691d76f']",33,Swansea City,26,00:31:33.481,Pass,True,True,,,,,,,
,1.162947,1e68e3c2-52fc-4617-aee3-54022746d19c,3198,"[106.2, 66.5]",3753976,73,,,,-1.2220253,939cd295-6f43-4203-8512-c98a6be53b7c,Right Foot,True,,,"[115.8, 40.1]",High Pass,,28.09128,,,Ashley Williams,3644.0,,,,,Free Kick,2,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Left Center Midfield,142,Swansea City,26,['a44b6681-087e-4498-a209-6202efed6b41'],51,Swansea City,26,00:28:51.411,Pass,,True,,,,,,,
,1.356999,2e149e6d-da6c-475b-90bd-304a5191052d,798,"[110.3, 71.9]",3753977,17,,,,-1.3694212,eb5fd308-44c0-490e-aeb8-4607d07f404c,Right Foot,True,,,"[117.2, 38.1]",Ground Pass,,34.4971,,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Phil Bardsley,3643.0,Right Back,48,Stoke City,30,['310b5869-9eab-49cb-8bde-fbe7535aad48'],39,Stoke City,30,00:17:39.303,Pass,,True,,,,,,,
,3.110391,b19c6c9a-237c-42ee-91fc-2b03ecde6403,1912,"[61.7, 64.3]",3753977,50,,,,-0.30224496,494fed16-e21b-43cd-a4e0-f8ef2e0ecaf0,Right Foot,,,,"[97.3, 53.2]",High Pass,,37.290348,,,José Luis Sanmartín Mato,3265.0,,,Through Ball,True,Recovery,2,From Counter,Jonathan Walters,3670.0,Right Wing,119,Stoke City,30,"['19233f5a-4370-4601-ab81-4a45075eef3d', '417dbf67-0319-4f7f-ad1f-5c1ea58769b7']",39,Stoke City,30,00:05:39.966,Pass,,True,,,,,,,
,0.612981,79a0cea4-9c43-4f64-9d92-fb7261b3196b,3224,"[118.1, 26.5]",3753977,85,,,,2.0054665,caaff822-0a34-4435-b377-3e46a6e3ea5d,Left Foot,True,,,"[114.2, 34.9]",Low Pass,,9.2612095,,,Troy Deeney,3454.0,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,201,Watford,23,['b1d99e10-9e4a-4106-98f8-7188f5c1ba10'],5,Watford,23,00:40:05.522,Pass,,True,,,,,,,
,1.73125,70e56596-a59b-43c3-a030-c9577c1df2f4,225,"[93.1, 49.2]",3753980,6,,,,-0.3708913,8b60f6a2-b05d-486d-9dce-63320b1a16f0,Left Foot,,,,"[111.1, 42.2]",Ground Pass,,19.313208,,,Daniel Nii Tackie Mensah Welbeck,3569.0,,,Through Ball,True,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,14,Arsenal,1,['d7e6f4a7-b88a-46eb-b7e4-287e87e60b3b'],19,Arsenal,1,00:06:19.923,Pass,,True,,,,,,,
,2.159436,f10c6599-1a59-44c9-be14-9355ca66e056,1813,"[29.6, 49.8]",3753980,41,,,,0.066960886,9091f7f5-bcd1-4b86-9014-8cc0f349574b,Right Foot,,,,"[80.3, 53.2]",High Pass,,50.813877,,,Alex Iwobi,3647.0,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,75,Arsenal,1,['0fa84049-7b1d-4eec-b22a-9dbfce75004c'],0,Arsenal,1,00:41:00.936,Pass,,True,,,,,,,
,1.627224,ed8f4162-98b2-4d6e-8b20-672e3bfae025,1375,"[91.7, 5.6]",3753982,37,,,,1.0308336,d92a7283-6ddd-4b57-bfe3-a826d1f3aa01,Left Foot,True,,,"[111.0, 37.8]",High Pass,,37.541042,,,Wes Morgan,3813.0,,,,,,1,From Free Kick,Christian Fuchs,3812.0,Left Back,79,Leicester City,22,['f9ad6404-c608-4059-9f7b-86ac63cc880a'],19,Leicester City,22,00:37:19.323,Pass,,True,,,,,,,
,1.35567,c7b785c7-2135-4501-bc17-a5e321a06f84,365,"[105.1, 3.4]",3753986,7,True,,,1.965227,f4594568-e429-4c65-b192-aa42cb936f73,Right Foot,,,,"[96.9, 23.1]",Ground Pass,,21.338463,,,Alberto Moreno Pérez,3515.0,,,,,Free Kick,1,From Free Kick,James Philip Milner,3473.0,Right Defensive Midfield,23,Liverpool,24,['6389ff0f-0b17-4729-bb93-2af1222a8e16'],35,Liverpool,24,00:07:35.271,Pass,,True,,,,,,,
,1.239965,778b8eb3-32bd-4629-a69a-2873ed861855,875,"[85.7, 21.4]",3753986,21,,,,0.54270524,485ebf8d-1cb7-4058-b6a4-d160de23bec4,Left Foot,,,,"[111.4, 36.9]",High Pass,,30.012331,,,Bojan Krkíc Pérez,4913.0,,,Through Ball,True,Free Kick,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,52,Stoke City,30,['ae2187a9-1f04-4ff9-85fe-2fed4822f66e'],31,Stoke City,30,00:21:31.898,Pass,,True,,,,,,,
,1.178986,5756540a-103c-44d4-8fa8-dc31a8ce8619,1240,"[117.3, 19.0]",3753986,31,,,,1.616789,21c49b6a-3846-4978-8b20-771d73e9bd55,Left Foot,True,,,"[116.2, 42.9]",High Pass,,23.9253,,,Daniel Andre Sturridge,3529.0,,,,,,1,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,71,Liverpool,24,['c2fcc1d5-6cfe-4968-8efa-bee14462f5e4'],49,Liverpool,24,00:31:49.728,Pass,,True,,,,,,,
,1.781422,15d6b9dd-f9fe-4618-8ce6-b1b5caee1b26,1893,"[109.1, 74.6]",3753986,49,,,,-1.4002333,3a6e2b0b-483b-4981-949a-d4bfdf7bcf15,Left Foot,True,,,"[115.8, 35.7]",High Pass,,39.472775,,,Divock Okoth Origi,4747.0,,,,,,2,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,108,Liverpool,24,['82409145-e470-4c4e-bbdc-53e7ac564e6d'],28,Liverpool,24,00:04:28.007,Pass,,True,,,,,,,
,1.626275,85b86ea5-7d8e-497d-9b00-53ed58d02f0b,2398,"[71.1, 13.0]",3753986,64,,,,-0.3011585,28323a24-d792-40ca-aaf1-144cd777002f,Left Foot,,,,"[84.3, 8.9]",Ground Pass,,13.822083,,,Divock Okoth Origi,4747.0,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,133,Liverpool,24,['9b29bd50-4ef2-4a3e-a804-92fa17910575'],1,Liverpool,24,00:19:01.380,Pass,,True,,,,,,,
